t1ID,GCCLSID,ConceptLSID,acceptedFamily,family,fullName,rank,genusHybridMarker,genus,genusBasionymAuthors,genusAuthors,speciesHybridMarker,species,speciesBasAuthors,speciesAuthors,infraspecificRank,infraspecificEpithet,infraspecificBasAuthors,infraspecificAuthors,basionymAuthors,primaryAuthors,publication,collation,page,date,reference,basionymID,replacedSynonymID,nomenclaturalRemarks,taxonomicStatus,acceptedNameID,acceptedName,parentNameID,source,originalID,lastModifiedInSourceAvailable,lastModifiedInSource,dateExported,ipniID,IPNIContributions,GCCDataProviders,notes
GCC-6F847AE6-1DB1-48A6-BC7E-00157EDF023F,urn:lsid:compositae.org:names:6F847AE6-1DB1-48A6-BC7E-00157EDF023F,urn:lsid:compositae.org:concepts:270875,Asteraceae,Asteraceae,"Astephania africana Oliv.",species,,Astephania,"","Oliv.",,africana,"","Oliv.",,,"","",NULL,"Oliv.",NULL,,"t. 1506",1886,,,,"",Synonym,GCC-5ED7BE4D-6A67-4186-9430-FF7A125B6425,"Anisopappus chinensis subsp. oliveranus (Wild) S.Ortiz, Paiva & Rodr.Oubiña",GCC-0FC01AE1-DF78-42C4-8059-76EDF7CE79D3,GCC,6F847AE6-1DB1-48A6-BC7E-00157EDF023F,true,2011-09-24T12:21:07.107,2012-02-11T19:46:03,,"180541-1","Data Providers:  African Plant Database, Govaerts World Compositae Checklist A-G, IPNI, Tropicos, LCR Editor","ori:FTA"
GCC-C58A15D0-DA55-476B-A885-00159469D862,urn:lsid:compositae.org:names:C58A15D0-DA55-476B-A885-00159469D862,urn:lsid:compositae.org:concepts:306947,Asteraceae,Asteraceae,"Cynara ferox Ten. ex Steud.",species,,Cynara,"","L.",,ferox,"","Ten. ex Steud.",,,"","",NULL,"Ten. ex Steud.",NULL,,"462",1840,,,,"",Synonym,GCC-1F4619F9-3BB6-4629-8F6A-B6892CDB651D,"Cynara cardunculus L.",GCC-ED70EE88-67CC-4A77-838E-C10120E5EC50,GCC,C58A15D0-DA55-476B-A885-00159469D862,true,2010-04-14T16:00:07.357,2012-02-11T19:46:03,,"200885-1","Data Providers:  Govaerts World Compositae Checklist A-G, IPNI",""
GCC-293E28F5-153D-4A66-B8A9-0015AF5E23C1,urn:lsid:compositae.org:names:293E28F5-153D-4A66-B8A9-0015AF5E23C1,urn:lsid:compositae.org:concepts:274714,Asteraceae,Asteraceae,"Senecio farinaceus Sch.Bip. ex A.Rich.",species,,Senecio,"","L.",,farinaceus,"","Sch.Bip. ex A.Rich.",,,"","",NULL,"Sch.Bip. ex A.Rich.","Tent. Fl. Abyss. i. 443.",,"443",,,,,"",Accepted,GCC-293E28F5-153D-4A66-B8A9-0015AF5E23C1,"Senecio farinaceus Sch.Bip. ex A.Rich.",GCC-8E5155BD-8DA5-4B76-863B-F53BEF3839F9,GCC,293E28F5-153D-4A66-B8A9-0015AF5E23C1,true,2011-06-26T14:00:34.950,2012-02-11T19:46:03,,"245075-1","Data Providers:  African Plant Database, IPNI, Tropicos, Ethiopian Endemics","ori:FTA"
GCC-3B10C60A-46B2-4FD4-AF7B-0015C089AA12,urn:lsid:compositae.org:names:3B10C60A-46B2-4FD4-AF7B-0015C089AA12,[none],Asteraceae,Asteraceae,"Bidens gracilior var. gracilior",variety,,Bidens,"","L.",,gracilior,"O.Hoffm.","(O.Hoffm.) Sherff",variety,gracilior,NULL,NULL,NULL,NULL,NULL,,"",,,,,"",Synonym,GCC-D9E2FB9E-6CBA-47A4-9ED3-D3B6D3430A3D,"Bidens taylori (S.Moore) Sherff",GCC-846A172E-02F5-4130-B940-6ABF263ED94E,GCC,3B10C60A-46B2-4FD4-AF7B-0015C089AA12,true,2011-09-25T02:30:11.500,2012-02-11T19:46:03,,"","Data Providers:  LCR Editor",""
GCC-AB822591-1E2E-40DA-B856-0016EB30548B,urn:lsid:compositae.org:names:AB822591-1E2E-40DA-B856-0016EB30548B,urn:lsid:compositae.org:concepts:441485,Asteraceae,Asteraceae,"Senecio nelsonii var. uintahensis A.Nelson",variety,,Senecio,"","L.",,nelsonii,"","Rydb.",variety,uintahensis,NULL,"A.Nelson",NULL,"A.Nelson","Bull. Torrey Bot. Club 26: 484. 1899",,"484",1899,,,,"",Synonym,GCC-B486F99A-BD6A-4348-B3F9-5C5F164E1DD3,"Packera multilobata (Torr. & A.Gray ex A.Gray) W.A.Weber & Á.Löve",GCC-50B76520-9A29-4B3A-B065-DD0F03535A79,GCC,AB822591-1E2E-40DA-B856-0016EB30548B,true,2010-04-19T06:11:20.090,2012-02-11T19:46:03,,"1203538-2,233577-2","Data Providers:  IPNI, Tropicos","as 'Nelsonii' and 'Uintahensis'"
GCC-82B806DB-90FA-4A8D-9123-0018897DAFEB,urn:lsid:compositae.org:names:82B806DB-90FA-4A8D-9123-0018897DAFEB,[none],Asteraceae,Asteraceae,"Pilosella obscuribracteata (Nägeli & Peter) Schljakov",species,,Pilosella,"","Hill",,obscuribracteata,"Nägeli & Peter","(Nägeli & Peter) Schljakov",,,"","","Nägeli & Peter","Schljakov","in Fl. Evropeĭskoĭ Chasti SSSR, 8: 338 (1989):",,"338",1989,,,,"",Synonym,GCC-40D6DD17-502E-4C12-BE38-137947814312,"Pilosella piloselloides subsp. magyarica (Peter) S.Bräut. & Greuter",GCC-B238E95E-12B6-44E5-9ABA-B891A56A9356,GCC,82B806DB-90FA-4A8D-9123-0018897DAFEB,true,2011-12-22T19:33:21.750,2012-02-11T19:46:03,,"947392-1","Data Providers:  IPNI, Euro+Med, Vascular Plants of Russia",""
GCC-8B03FB80-B7B7-4E69-AE08-0018D777FC0D,urn:lsid:compositae.org:names:8B03FB80-B7B7-4E69-AE08-0018D777FC0D,urn:lsid:compositae.org:concepts:266854,Asteraceae,Asteraceae,"Mussinia uniflora (L.f.) Willd.",species,,Mussinia,"","Willd.",,uniflora,"L.f.","(L.f.) Willd.",,,"","","L.f.","Willd.","Sp. Pl. iii. 2263.",,"iii. 2263",,,,,"",Synonym,GCC-618D619F-81FA-48E8-8106-0C140357C981,"Gazania rigens var. uniflora (L.f.) Roessler",GCC-35370CB8-E817-4ABF-BC1A-13E41460E946,GCC,8B03FB80-B7B7-4E69-AE08-0018D777FC0D,true,2010-04-17T22:44:15.607,2012-02-11T19:46:03,,"233830-1","Data Providers:  African Plant Database, IPNI","ori:FTA"
GCC-D338D33B-7BB6-40F4-B1B3-00190006B235,urn:lsid:compositae.org:names:D338D33B-7BB6-40F4-B1B3-00190006B235,urn:lsid:compositae.org:concepts:554549,Asteraceae,Asteraceae,"Liatris trichotoma Gardner",species,,Liatris,"","Gaertn. ex Schreb.",,trichotoma,"","Gardner",,,"","",NULL,"Gardner","London J. Bot. 6: 435. 1847.",,"435",1847,,,,"",Synonym,GCC-75C6972B-5D72-4373-9392-72B7780ABB5D,"Leptoclinium trichotomum (Gardner) Benth. ex Baker",GCC-190992AE-E859-47B8-9334-0F92ABCFB227,GCC,D338D33B-7BB6-40F4-B1B3-00190006B235,true,2012-01-22T18:29:42.403,2012-02-11T19:46:03,,"","Data Providers:  Robinson Eupatorieae",""
GCC-D445AF2C-7246-410B-BEDF-001921FAD53C,urn:lsid:compositae.org:names:D445AF2C-7246-410B-BEDF-001921FAD53C,urn:lsid:compositae.org:concepts:386474,Asteraceae,Asteraceae,"Antennaria foliacea var. humilis Rydb.",variety,,Antennaria,"","Gaertn.",,foliacea,"","Greene",variety,humilis,NULL,"Rydb.",NULL,"Rydb.","Mem. New York Bot. Gard. 1: 414. 1900",,"414",1900,,,,"",Synonym,GCC-04CA6226-1945-40E8-9C13-E73FE0BB760A,"Antennaria rosea subsp. confinis (Greene) R.J.Bayer",GCC-E291877A-FA13-4762-82CF-FB78A7FCF1C7,GCC,D445AF2C-7246-410B-BEDF-001921FAD53C,true,2011-09-24T01:08:23.607,2012-02-11T19:46:03,,"272185-2,14688-2","Data Providers:  IPNI, Tropicos, LCR Editor, Preliminary Checklist of North American Compositae",""
GCC-CA6BC0CC-575C-437F-A529-001A0BA2FA59,urn:lsid:compositae.org:names:CA6BC0CC-575C-437F-A529-001A0BA2FA59,urn:lsid:compositae.org:concepts:412223,Asteraceae,Asteraceae,"Vernonia ligulifolia Mart. ex DC.",species,,Vernonia,"","Schreb.",,ligulifolia,"","Mart. ex DC.",,,"","",NULL,"Mart. ex DC.","Prodr. (DC.) 5",,"",1836,,,,"",Synonym,GCC-A65B982B-ABA3-4B84-BC9A-F1EB7BB70CD4,"Lessingianthus ligulifolius (Mart. ex DC.) H.Rob.",GCC-D54B70A2-A124-4CEF-9F59-B775F773D858,GCC,CA6BC0CC-575C-437F-A529-001A0BA2FA59,true,2012-01-26T04:43:11.423,2012-02-11T19:46:03,,"264210-2,258712-1,302502-2","Data Providers:  Govaerts World Compositae Checklist A-G, IPNI, Tropicos, Bolivia Checklist, Robinson Vernonieae","as 'ligulaefolia'"
GCC-0AD0105A-B809-4DF4-B72C-001AB19D2C08,urn:lsid:compositae.org:names:0AD0105A-B809-4DF4-B72C-001AB19D2C08,urn:lsid:compositae.org:concepts:355402,Asteraceae,Asteraceae,"Vernonia shevaroyensis Gamble",species,,Vernonia,"","Schreb.",,shevaroyensis,"","Gamble",,,"","",NULL,"Gamble",NULL,,"341",1920,,,,"",Synonym,GCC-78DBB1B0-CCFE-4362-A872-3D7D6811B0F6,"Monosis shevaroyensis (Gamble) H.Rob. & Skvarla",GCC-D54B70A2-A124-4CEF-9F59-B775F773D858,GCC,0AD0105A-B809-4DF4-B72C-001AB19D2C08,true,2012-01-26T07:26:56.843,2012-02-11T19:46:03,,"259383-1","Data Providers:  IPNI, India, Robinson Vernonieae",""
GCC-A569DBF8-6BC0-44AF-B5BC-001B9BD78184,urn:lsid:compositae.org:names:A569DBF8-6BC0-44AF-B5BC-001B9BD78184,urn:lsid:compositae.org:concepts:301083,Asteraceae,Asteraceae,"Carduus tinctorius Scop.",species,,Carduus,"","L.",,tinctorius,"","Scop.",,,"","",NULL,"Scop.",NULL,,"132",1772,,,,"",Synonym,GCC-C00DE186-C5E6-4D8A-8247-46C7D8BD46A9,"Serratula tinctoria L.",GCC-D31320BB-CDB4-4D24-A655-EF1C513F4FA2,GCC,A569DBF8-6BC0-44AF-B5BC-001B9BD78184,true,2011-09-25T14:56:34.420,2012-02-11T19:46:03,,"189116-1","Data Providers:  Govaerts World Compositae Checklist A-G, IPNI",""
GCC-169F12D2-244F-4921-8ACA-001C9F2DB4E5,urn:lsid:compositae.org:names:169F12D2-244F-4921-8ACA-001C9F2DB4E5,urn:lsid:compositae.org:concepts:389753,Asteraceae,Asteraceae,"Cirsium cymosum var. cymosum",variety,,Cirsium,"","Mill.",,cymosum,"Greene","(Greene) J.T.Howell",variety,cymosum,NULL,NULL,NULL,NULL,NULL,,"",,,,,"",Accepted,GCC-169F12D2-244F-4921-8ACA-001C9F2DB4E5,"Cirsium cymosum var. cymosum",GCC-7585E77E-0121-4859-8AA2-A819FE2293B8,GCC,169F12D2-244F-4921-8ACA-001C9F2DB4E5,true,2010-04-14T02:13:08.920,2012-02-11T19:46:03,,"","Data Providers:  Tropicos, LCR Editor, Preliminary Checklist of North American Compositae",""
GCC-93160FEB-89F2-46EF-8DC4-001D38389D85,urn:lsid:compositae.org:names:93160FEB-89F2-46EF-8DC4-001D38389D85,urn:lsid:compositae.org:concepts:449612,Asteraceae,Asteraceae,"Senecio ilkasiensis (Freyn & Sint.) Bornm.",species,,Senecio,"","L.",,ilkasiensis,"Freyn & Sint.","(Freyn & Sint.) Bornm.",,,"","","Freyn & Sint.","Bornm.",NULL,,"348",1944,,GCC-CE814D91-B9AD-4CD1-B1B9-65F5544B9CAF,,"",Synonym,GCC-03D59013-C510-4BBB-B274-6574E85A8FD5,"Iranecio hypochionaeus (Boiss.) C.Jeffrey",GCC-8E5155BD-8DA5-4B76-863B-F53BEF3839F9,GCC,93160FEB-89F2-46EF-8DC4-001D38389D85,true,2010-04-19T03:58:12.780,2012-02-11T19:46:03,,"245626-1","Data Providers:  IPNI, Euro+Med",""
GCC-57DF3C58-1447-4C36-9DA2-001D5E0C104D,urn:lsid:compositae.org:names:57DF3C58-1447-4C36-9DA2-001D5E0C104D,urn:lsid:compositae.org:concepts:66,Asteraceae,Asteraceae,"Lipschitziella Kamelin",genus,,Lipschitziella,"","Kamelin",,,"","",,,"","",NULL,"Kamelin","Opred. Rast. Sred. Azii 10: 632 (1993).",,"632",1993,,,,"",Synonym,GCC-3941F9F9-40FF-451C-9A38-088EFD637CFF,"Jurinea Cass.",GCC-FF01A7E1-FDEB-439C-B1E4-86E224BF467D,GCC,57DF3C58-1447-4C36-9DA2-001D5E0C104D,true,2010-04-17T15:59:32.123,2012-02-11T19:46:03,,"986172-1","Data Providers:  Kadereit & Jeffrey 2007, IPNI, Tropicos",""
GCC-228F5B2E-45F6-45AC-A5C9-001E11A6AD8D,urn:lsid:compositae.org:names:228F5B2E-45F6-45AC-A5C9-001E11A6AD8D,urn:lsid:compositae.org:concepts:271051,Asteraceae,Asteraceae,"Garuleum woodii Schinz",species,,Garuleum,"","Cass.",,woodii,"","Schinz",,,"","",NULL,"Schinz",NULL,,"",1895,,,,"",Accepted,GCC-228F5B2E-45F6-45AC-A5C9-001E11A6AD8D,"Garuleum woodii Schinz",GCC-D3C59EA5-1F5F-4935-AF4B-38FA83BA456D,GCC,228F5B2E-45F6-45AC-A5C9-001E11A6AD8D,true,2010-04-15T14:38:21.560,2012-02-11T19:46:03,,"208654-1","Data Providers:  African Plant Database, SANBI, Govaerts World Compositae Checklist A-G, IPNI, Tropicos","ori:FSA"
GCC-5BE3F17F-B27F-482E-98C6-001E6C3D4CAF,urn:lsid:compositae.org:names:5BE3F17F-B27F-482E-98C6-001E6C3D4CAF,urn:lsid:compositae.org:concepts:449276,Asteraceae,Asteraceae,"Galatella albanica Degen",species,,Galatella,"Cass.","(Cass.) Cass.",,albanica,"","Degen",,,"","",NULL,"Degen","Természettud. Közl. 33(Pótf. 63)",,"219",1901,,,,"",Accepted,GCC-5BE3F17F-B27F-482E-98C6-001E6C3D4CAF,"Galatella albanica Degen",GCC-DCCBEE96-6BD7-4356-87E5-F4CD1E1042B7,GCC,5BE3F17F-B27F-482E-98C6-001E6C3D4CAF,true,2010-04-15T13:51:28.357,2012-02-11T19:46:03,,"77065085-1","Data Providers:  Govaerts World Compositae Checklist A-G, IPNI, Euro+Med",""
GCC-D03A8D1A-8B9F-447D-9685-001F2F811E76,urn:lsid:compositae.org:names:D03A8D1A-8B9F-447D-9685-001F2F811E76,urn:lsid:compositae.org:concepts:365381,Asteraceae,Asteraceae,"Senecio kuhbieri Cuatrec.",species,,Senecio,"","L.",,kuhbieri,"","Cuatrec.",,,"","",NULL,"Cuatrec.","Phytologia 52(3)",,"161",1982,,,,"",Accepted,GCC-D03A8D1A-8B9F-447D-9685-001F2F811E76,"Senecio kuhbieri Cuatrec.",GCC-8E5155BD-8DA5-4B76-863B-F53BEF3839F9,GCC,D03A8D1A-8B9F-447D-9685-001F2F811E76,true,2010-04-19T04:27:37.653,2012-02-11T19:46:03,,"233355-2,900941-1","Data Providers:  IPNI, MesoAmericana, Tropicos, Paramo Checklist",""
GCC-156285A9-EC32-4715-AE63-001F320246F0,urn:lsid:compositae.org:names:156285A9-EC32-4715-AE63-001F320246F0,urn:lsid:compositae.org:concepts:490794,Asteraceae,Asteraceae,"Hieracium laceratum Boreau",species,,Hieracium,"","Tourn. ex L.",,laceratum,"","Boreau",,,"","",NULL,"Boreau","Boreau, Fl. Centre France, ed. 3, 2. 1857.",,"406",1857,,,,"",Synonym,GCC-F7E7A57D-1907-4E65-817B-2EDF281CB87D,"Hieracium maculatum subsp. laevifrons (Sudre) Greuter",GCC-F84FA45B-C1DB-4F8F-9A21-7054E4C71895,GCC,156285A9-EC32-4715-AE63-001F320246F0,true,2010-12-17T23:12:04.680,2012-02-11T19:46:03,,"","Data Providers:  Euro+Med, Cichorieae Portal",""
GCC-7F78C824-F619-4C23-8433-001F4162AC99,urn:lsid:compositae.org:names:7F78C824-F619-4C23-8433-001F4162AC99,[none],Asteraceae,Asteraceae,"Brauneria heterophylla (D.Don) A.Lyons",species,,Brauneria,"","Neck. ex Porter & Britton",,heterophylla,"D.Don","(D.Don) A.Lyons",,,"","","D.Don","A.Lyons",NULL,,"510",1907,,GCC-542FB531-FBA3-48CF-8260-52F234BCCC59,,"",Synonym,GCC-F18D8FF3-2CA5-47DC-9823-054232B3C877,"Iostephane heterophylla (Cav.) Benth.",GCC-7B18F923-A4EB-42EF-A19B-C0320B7B7C2A,GCC,7F78C824-F619-4C23-8433-001F4162AC99,true,2011-09-25T07:15:49.733,2012-02-11T19:46:03,,"36216-2,186174-1","Data Providers:  Govaerts World Compositae Checklist A-G, IPNI",""
GCC-142D1E00-FB0F-425A-8F26-001F65A9C986,urn:lsid:compositae.org:names:142D1E00-FB0F-425A-8F26-001F65A9C986,urn:lsid:compositae.org:concepts:563543,Asteraceae,Asteraceae,"Hieracium sudeticum var. sudeticum",variety,,Hieracium,"","Tourn. ex L.",,sudeticum,"","Tausch ex Link",variety,sudeticum,NULL,NULL,NULL,NULL,NULL,,"",,,,,"",Synonym,GCC-686185B3-7730-4DFA-8968-CA7514334E41,"Hieracium sudeticum Tausch ex Link",GCC-686185B3-7730-4DFA-8968-CA7514334E41,GCC,142D1E00-FB0F-425A-8F26-001F65A9C986,true,2011-06-28T01:15:49.263,2012-02-11T19:46:03,,"","Data Providers:  LCR Editor",""
GCC-B580CA15-D401-46D2-887C-00213D66A6B0,urn:lsid:compositae.org:names:B580CA15-D401-46D2-887C-00213D66A6B0,urn:lsid:compositae.org:concepts:255303,Asteraceae,Asteraceae,"Erigeron strigulosus Greene",species,,Erigeron,"","L.",,strigulosus,"","Greene",,,"","",NULL,"Greene","Pittonia 2",,"169",1891,,GCC-4BE71BF5-7214-422D-9505-DBA408D26B64,GCC-4BE71BF5-7214-422D-9505-DBA408D26B64,"",Accepted,GCC-B580CA15-D401-46D2-887C-00213D66A6B0,"Erigeron strigulosus Greene",GCC-33954188-64C1-4BA9-8BC8-4CA796E4B229,GCC,B580CA15-D401-46D2-887C-00213D66A6B0,true,2010-04-15T03:08:40.077,2012-02-11T19:46:03,,"94167-2,204554-1","Data Providers:  CONABIO, Govaerts World Compositae Checklist A-G, IPNI, Tropicos",""
GCC-02D5FB95-313A-4DD3-B44E-0022178C6903,urn:lsid:compositae.org:names:02D5FB95-313A-4DD3-B44E-0022178C6903,urn:lsid:compositae.org:concepts:316646,Asteraceae,Asteraceae,"Artemisia baicalensis Willd. ex DC.",species,,Artemisia,"","L.",,baicalensis,"","Willd. ex DC.",,,"","",NULL,"Willd. ex DC.",NULL,,"107",1838,,,,"",Synonym,GCC-3EFC2570-D16F-495D-8D84-4C40128A9D52,"Artemisia gmelinii Weber ex Stechm.",GCC-84787A3F-3307-4FD6-92E9-623A1AD20422,GCC,02D5FB95-313A-4DD3-B44E-0022178C6903,true,2011-09-24T07:21:10.840,2012-02-11T19:46:03,,"179252-1","Data Providers:  Govaerts World Compositae Checklist A-G, IPNI",""
GCC-03AC92EC-E466-4AA4-A4FD-0023A85EB499,urn:lsid:compositae.org:names:03AC92EC-E466-4AA4-A4FD-0023A85EB499,urn:lsid:compositae.org:concepts:525191,Asteraceae,Asteraceae,"Stenoseris graciliflora (Wall. ex DC.) C.Shih",species,,Stenoseris,"","C.Shih",,graciliflora,"Wall. ex DC.","(Wall. ex DC.) C.Shih",,,"","","Wall. ex DC.","C.Shih",NULL,,"413",1991,,GCC-8F649301-A46B-441B-B772-7E3F31BACF0C,,"",Accepted,GCC-03AC92EC-E466-4AA4-A4FD-0023A85EB499,"Stenoseris graciliflora (Wall. ex DC.) C.Shih",GCC-A7211CC3-2C24-40D5-BE75-CFA90382F62E,GCC,03AC92EC-E466-4AA4-A4FD-0023A85EB499,true,2011-10-21T20:11:49.450,2012-02-11T19:46:03,,"963175-1","Data Providers:  IPNI, Flora of China Project, Tropicos, India, Cichorieae Portal",""
GCC-2F79BA5F-71F6-477F-8215-0023B1439E68,urn:lsid:compositae.org:names:2F79BA5F-71F6-477F-8215-0023B1439E68,urn:lsid:compositae.org:concepts:504605,Asteraceae,Asteraceae,"Senecio paludosus subsp. tomentosus Čelak.",subspecies,,Senecio,"","L.",,paludosus,"","L.",subspecies,tomentosus,NULL,"Čelak.",NULL,"Čelak.","Celak.. 1871.",,"242",1871,,,,"",Synonym,GCC-097BA197-526C-4E39-9DE4-AB7CB1F441E2,"Jacobaea paludosa (L.)",GCC-C5C8CD26-E0E4-476B-B816-2EA8A3E62D16,GCC,2F79BA5F-71F6-477F-8215-0023B1439E68,true,2010-06-25T14:01:08.607,2012-02-11T19:46:03,,"","Data Providers:  Euro+Med",""
GCC-ED638C98-1E1E-4039-B2B8-00254869D688,urn:lsid:compositae.org:names:ED638C98-1E1E-4039-B2B8-00254869D688,urn:lsid:compositae.org:concepts:458558,Asteraceae,Asteraceae,"Vernonia scapigera Baker",species,,Vernonia,"","Schreb.",,scapigera,"","Baker",,,"","",NULL,"Baker","Fl. Bras. (Martius) 6(2): 55. 1873",,"55",1873,,,,"non Less.",Illegitimate,GCC-74E29637-3E81-42A6-ABE9-A6B70853D4AE,"Minasia scapigera H.Rob.",GCC-D54B70A2-A124-4CEF-9F59-B775F773D858,GCC,ED638C98-1E1E-4039-B2B8-00254869D688,true,2012-01-26T07:03:52.970,2012-02-11T19:46:03,,"311865-2,308338-2,264524-2,259323-1","Data Providers:  IPNI, Tropicos, Robinson Vernonieae","nom. illeg. hom."
GCC-78444B87-BD55-4379-88B2-0025501DA949,urn:lsid:compositae.org:names:78444B87-BD55-4379-88B2-0025501DA949,urn:lsid:compositae.org:concepts:541700,Asteraceae,Asteraceae,"Taraxacum subspilophyllum G.E.Haglund",species,,Taraxacum,"","Weber ex F.H.Wigg.",,subspilophyllum,"","G.E.Haglund",,,"","",NULL,"G.E.Haglund","Svensk Bot. Tidskr. 1937, xxxi. 172.",,"172",1937,,,,"",Accepted,GCC-78444B87-BD55-4379-88B2-0025501DA949,"Taraxacum subspilophyllum G.E.Haglund",GCC-AC8194FF-8493-430B-B3E2-3F67778876A2,GCC,78444B87-BD55-4379-88B2-0025501DA949,true,2010-12-21T01:27:22.867,2012-02-11T19:46:03,,"254907-1","Data Providers:  IPNI, Cichorieae Portal",""
GCC-9A55C1F1-F9A8-4820-AC4F-0025BA46DA58,urn:lsid:compositae.org:names:9A55C1F1-F9A8-4820-AC4F-0025BA46DA58,urn:lsid:compositae.org:concepts:263344,Asteraceae,Asteraceae,"Odontocline glabra (Sw.) B.Nord.",species,,Odontocline,"","B.Nord.",,glabra,"Sw.","(Sw.) B.Nord.",,,"","","Sw.","B.Nord.","Opera Bot. 44",,"25",1978,,GCC-7ECA223C-DB32-4F1F-AEE3-99F8C6F3DAE4,,"",Accepted,GCC-9A55C1F1-F9A8-4820-AC4F-0025BA46DA58,"Odontocline glabra (Sw.) B.Nord.",GCC-08949F17-B6B8-49E3-9923-329B679E45C7,GCC,9A55C1F1-F9A8-4820-AC4F-0025BA46DA58,true,2010-04-18T00:51:22.530,2012-02-11T19:46:03,,"234639-1,172205-2","Data Providers:  Flora of the West Indies, Govaerts World Compositae Checklist A-G, IPNI, Tropicos",""
GCC-B85F4D3E-6C44-4506-8365-0025FC8F2F33,urn:lsid:compositae.org:names:B85F4D3E-6C44-4506-8365-0025FC8F2F33,urn:lsid:compositae.org:concepts:470346,Asteraceae,Asteraceae,"Hieracium pilipes Saelán",species,,Hieracium,"","Tourn. ex L.",,pilipes,"","Saelán",,,"","",NULL,"Saelán",NULL,,"183",1881,,,,"",Synonym,GCC-D581EE93-2392-482F-9D73-9BAF0CF88E00,"Pilosella dubia (L.) F.W.Schultz & Sch.Bip.",GCC-F84FA45B-C1DB-4F8F-9A21-7054E4C71895,GCC,B85F4D3E-6C44-4506-8365-0025FC8F2F33,true,2010-12-17T05:38:20.477,2012-02-11T19:46:03,,"221315-1","Data Providers:  IPNI, Euro+Med, Vascular Plants of Russia, Cichorieae Portal",""
GCC-A6507BAF-AD27-43B9-A293-00262874C54C,urn:lsid:compositae.org:names:A6507BAF-AD27-43B9-A293-00262874C54C,urn:lsid:compositae.org:concepts:259421,Asteraceae,Asteraceae,"Nocca mollis (Cav.) Jacq.",species,,Nocca,"","Cav.",,mollis,"Cav.","(Cav.) Jacq.",,,"","","Cav.","Jacq.","Fragm. Bot.",,"58, t. 85",,,GCC-6B5812A8-B05C-4F22-A0BC-2C837BE61CD3,,"",Synonym,GCC-6B5812A8-B05C-4F22-A0BC-2C837BE61CD3,"Lagascea mollis Cav.",GCC-551AA3EC-CAF2-44C0-9867-68DFFFDFDDF8,GCC,A6507BAF-AD27-43B9-A293-00262874C54C,true,2010-12-15T05:55:13.207,2012-02-11T19:46:03,,"234488-1,1194998-2","Data Providers:  CONABIO, Flora Malesiana, IPNI, MesoAmericana, Tropicos, LCR Editor, Preliminary Checklist of North American Compositae, Flora del Conosur, Bolivia Checklist",""
GCC-4FA0AE4C-E7CA-4278-9713-00268A169B86,urn:lsid:compositae.org:names:4FA0AE4C-E7CA-4278-9713-00268A169B86,urn:lsid:compositae.org:concepts:541980,Asteraceae,Asteraceae,"Taraxacum atonolobum Hagend. & al.",species,,Taraxacum,"","Weber ex F.H.Wigg.",,atonolobum,"","Hagend. & al.",,,"","",NULL,"Hagend. & al.","Acta Bot. Neerl. 21 (5): 492 (1972).",,"492",1972,,,,"",Accepted,GCC-4FA0AE4C-E7CA-4278-9713-00268A169B86,"Taraxacum atonolobum Hagend. & al.",GCC-AC8194FF-8493-430B-B3E2-3F67778876A2,GCC,4FA0AE4C-E7CA-4278-9713-00268A169B86,true,2010-12-16T03:38:09.367,2012-02-11T19:46:03,,"252809-1","Data Providers:  IPNI, Tropicos, Cichorieae Portal",""
GCC-55AAC7DD-7AF0-47FE-9F36-0026A5CF4956,urn:lsid:compositae.org:names:55AAC7DD-7AF0-47FE-9F36-0026A5CF4956,urn:lsid:compositae.org:concepts:276550,Asteraceae,Asteraceae,"Senecio serratuloides var. dieterlenii Thell.",variety,,Senecio,"","L.",,serratuloides,"","DC.",variety,dieterlenii,NULL,"Thell.",NULL,"Thell.",NULL,,"",,,,,"",Synonym,GCC-3B6BC446-F413-41EC-8ABA-8C288DCC6561,"Senecio gregatus Hilliard",GCC-775E470D-4A56-4B9F-BC70-862B9D79B0F7,GCC,55AAC7DD-7AF0-47FE-9F36-0026A5CF4956,true,2010-04-19T08:18:08.763,2012-02-11T19:46:03,,"","Data Providers:  African Plant Database, Tropicos","ori:FSA"
GCC-B27B6DD8-1537-4812-A198-002774C7882C,urn:lsid:compositae.org:names:B27B6DD8-1537-4812-A198-002774C7882C,urn:lsid:compositae.org:concepts:545164,Asteraceae,Asteraceae,"Amphirephis mutica Kunth",species,,Amphirephis,"","Nees & Mart.",,mutica,"","Kunth",,,"","",NULL,"Kunth",NULL,,"",,,,,"",Synonym,GCC-7039E869-0B35-4CC9-87A9-DD9333BE29FA,"Centratherum punctatum Cass. subsp. punctatum",GCC-3F90C38E-C185-42C6-A1EC-760BCC6D6619,GCC,B27B6DD8-1537-4812-A198-002774C7882C,true,2011-09-23T22:29:27.560,2012-02-11T19:46:03,,"","Data Providers:  Bolivia Checklist",""
