"nameID","parentNameID","scientificName","scientificNameAuthorship","nameRank","nameUri","isHybrid","genus","specificEpithet","rankIndicator","otherEpithet","subclass","family","acceptance","acceptedNameID"
24900746,24900164,"Picea abies subsp. alpestris","Parfenov","subspecies","http://www.tropicos.org/Name/24900746",,"Picea","abies","subsp.","alpestris","Pinidae","Pinaceae",,
24900747,24900164,"Picea abies subsp. europaea","(Tepl.) Hyl.","subspecies","http://www.tropicos.org/Name/24900747",,"Picea","abies","subsp.","europaea","Pinidae","Pinaceae","S",24900164
24900748,24900164,"Picea abies subsp. fennica","Parfenov","subspecies","http://www.tropicos.org/Name/24900748",,"Picea","abies","subsp.","fennica","Pinidae","Pinaceae","S",24900753
24900749,24900164,"Picea abies subsp. obovata","(Ledeb.) Hult├⌐n","subspecies","http://www.tropicos.org/Name/24900749",,"Picea","abies","subsp.","obovata","Pinidae","Pinaceae","S",24900105
24900752,24900751,"Picea excelsa var. acuminata","Beck","variety","http://www.tropicos.org/Name/24900752",,"Picea","excelsa","var.","acuminata","Pinidae","Pinaceae","S",24900164
24900759,24900758,"Picea morinda subsp. tianschanica","(Rupr.) Berezin","subspecies","http://www.tropicos.org/Name/24900759",,"Picea","morinda","subsp.","tianschanica","Pinidae","Pinaceae","S",24900106
24900760,24900105,"Picea obovata subsp. petschorica","Govor.","subspecies","http://www.tropicos.org/Name/24900760",,"Picea","obovata","subsp.","petschorica","Pinidae","Pinaceae","S",24900105
24900764,24900106,"Picea schrenkiana subsp. tianschanica","(Rupr.) Bykov","subspecies","http://www.tropicos.org/Name/24900764",,"Picea","schrenkiana","subsp.","tianschanica","Pinidae","Pinaceae","S",24900106
24900767,24900766,"Picea vulgaris var. europaea","Tepl.","variety","http://www.tropicos.org/Name/24900767",,"Picea","vulgaris","var.","europaea","Pinidae","Pinaceae","S",24900164
24900770,24900665,"Pinus brutia subsp. eldarica","(Medw.) Nahal","subspecies","http://www.tropicos.org/Name/24900770",,"Pinus","brutia","subsp.","eldarica","Pinidae","Pinaceae","S",24900391
24900771,24900665,"Pinus brutia subsp. pityusa","(Steven) Nahal","subspecies","http://www.tropicos.org/Name/24900771",,"Pinus","brutia","subsp.","pityusa","Pinidae","Pinaceae","S",24900784
24900783,24900203,"Pinus nigra subsp. pallasiana","(Lamb.) Holmboe","subspecies","http://www.tropicos.org/Name/24900783",,"Pinus","nigra","subsp.","pallasiana","Pinidae","Pinaceae","S",24900827
24900787,24900220,"Pinus sylvestris subsp. hamata","(Steven) Fomin","subspecies","http://www.tropicos.org/Name/24900787",,"Pinus","sylvestris","subsp.","hamata","Pinidae","Pinaceae","S",24900777
24900788,24900220,"Pinus sylvestris subsp. kochiana","(Klotzsch ex K. Koch) Elicin","subspecies","http://www.tropicos.org/Name/24900788",,"Pinus","sylvestris","subsp.","kochiana","Pinidae","Pinaceae","S",24900777
24900789,24900220,"Pinus sylvestris subsp. lapponica","Holmb.","subspecies","http://www.tropicos.org/Name/24900789",,"Pinus","sylvestris","subsp.","lapponica","Pinidae","Pinaceae","S",24900774
24900790,24900220,"Pinus sylvestris var. lapponica","Fr.","variety","http://www.tropicos.org/Name/24900790",,"Pinus","sylvestris","var.","lapponica","Pinidae","Pinaceae",,
24900800,24900167,"Picea glauca var. densata","Bailey","variety","http://www.tropicos.org/Name/24900800",,"Picea","glauca","var.","densata","Pinidae","Pinaceae","S",24900167
24900802,24900169,"Picea mariana var. brevifolia","(Peck) Rehder","variety","http://www.tropicos.org/Name/24900802",,"Picea","mariana","var.","brevifolia","Pinidae","Pinaceae","S",24900169
24900803,24900019,"Pinus ayacahuite var. strobiformis","Sarg. ex Lemmon","variety","http://www.tropicos.org/Name/24900803",,"Pinus","ayacahuite","var.","strobiformis","Pinidae","Pinaceae","S",24900574
24900804,24900019,"Pinus ayacahuite var. reflexa","(Engelm.) Voss","variety","http://www.tropicos.org/Name/24900804",,"Pinus","ayacahuite","var.","reflexa","Pinidae","Pinaceae","S",24900574
24900805,24900019,"Pinus ayacahuite var. brachyptera","Shaw","variety","http://www.tropicos.org/Name/24900805",,"Pinus","ayacahuite","var.","brachyptera","Pinidae","Pinaceae","S",24900218
24900806,24900181,"Pinus cembroides var. parryana","Voss","variety","http://www.tropicos.org/Name/24900806",,"Pinus","cembroides","var.","parryana","Pinidae","Pinaceae","S",24900209
24900808,24900181,"Pinus cembroides var. bicolor","Little","variety","http://www.tropicos.org/Name/24900808",,"Pinus","cembroides","var.","bicolor","Pinidae","Pinaceae","A",
24900809,24900220,"Pinus sylvestris var. divaricata","Aiton","variety","http://www.tropicos.org/Name/24900809",,"Pinus","sylvestris","var.","divaricata","Pinidae","Pinaceae","S",24900179
24900810,24900183,"Pinus contorta subsp. bolanderi","(Parl.) Critchf.","subspecies","http://www.tropicos.org/Name/24900810",,"Pinus","contorta","subsp.","bolanderi","Pinidae","Pinaceae","S",24900528
24900811,24900591,"Pinus inops var. clausa","Chapm. ex Engelm.","variety","http://www.tropicos.org/Name/24900811",,"Pinus","inops","var.","clausa","Pinidae","Pinaceae","S",24900182
24900812,24900182,"Pinus clausa var. immuginata","D.B. Ward","variety","http://www.tropicos.org/Name/24900812",,"Pinus","clausa","var.","immuginata","Pinidae","Pinaceae","S",24900182
24900813,24900573,"Pinus australis var. filius","Michx.","variety","http://www.tropicos.org/Name/24900813",,"Pinus","australis","var.","filius","Pinidae","Pinaceae","S",24900204
24900814,24900221,"Pinus taeda var. heterophylla","Elliott","variety","http://www.tropicos.org/Name/24900814",,"Pinus","taeda","var.","heterophylla","Pinidae","Pinaceae","S",24900134
24900815,24900213,"Pinus rigida var. serotina","(Michx.) Mill.","variety","http://www.tropicos.org/Name/24900815",,"Pinus","rigida","var.","serotina","Pinidae","Pinaceae","S",24900216
24900816,24900213,"Pinus rigida subsp. serotina","(Michx.) R.T. Clausen","subspecies","http://www.tropicos.org/Name/24900816",,"Pinus","rigida","subsp.","serotina","Pinidae","Pinaceae","S",24900216
24900825,24900780,"Pinus larix var. russica","Endl.","variety","http://www.tropicos.org/Name/24900825",,"Pinus","larix","var.","russica","Pinidae","Pinaceae","S",24900099
24900831,24900369,"Pinus patula subsp. tecunumanii","(F. Schwerdtf. ex Eguiluz & J.P.Perry) Styles","subspecies","http://www.tropicos.org/Name/24900831",,"Pinus","patula","subsp.","tecunumanii","Pinidae","Pinaceae","S",24900830
24900836,24900222,"Pinus torreyana subsp. torreyana",,"subspecies","http://www.tropicos.org/Name/24900836",,"Pinus","torreyana","subsp.","torreyana","Pinidae","Pinaceae","A",
24900841,24900203,"Pinus nigra var. nigra",,"variety","http://www.tropicos.org/Name/24900841",,"Pinus","nigra","var.","nigra","Pinidae","Pinaceae","A",
24900842,24900369,"Pinus patula var. patula",,"variety","http://www.tropicos.org/Name/24900842",,"Pinus","patula","var.","patula","Pinidae","Pinaceae","A",
24900845,24900844,"Picea brachytyla var. complanata","(Mast.) W.C. Cheng ex Rehder","variety","http://www.tropicos.org/Name/24900845",,"Picea","brachytyla","var.","complanata","Pinidae","Pinaceae","A",
24900846,24900166,"Picea engelmannii var. engelmannii",,"variety","http://www.tropicos.org/Name/24900846",,"Picea","engelmannii","var.","engelmannii","Pinidae","Pinaceae","A",
24900848,24900181,"Pinus cembroides subsp. orizabensis","D.K. Bailey","subspecies","http://www.tropicos.org/Name/24900848",,"Pinus","cembroides","subsp.","orizabensis","Pinidae","Pinaceae","A",
24900849,24900181,"Pinus cembroides subsp. cembroides",,"subspecies","http://www.tropicos.org/Name/24900849",,"Pinus","cembroides","subsp.","cembroides","Pinidae","Pinaceae","A",
24900850,24900181,"Pinus cembroides subsp. lagunae","(Rob.-Pass.) D.K. Bailey","subspecies","http://www.tropicos.org/Name/24900850",,"Pinus","cembroides","subsp.","lagunae","Pinidae","Pinaceae","A",
24900852,24900180,"Pinus caribaea var. caribaea",,"variety","http://www.tropicos.org/Name/24900852",,"Pinus","caribaea","var.","caribaea","Pinidae","Pinaceae","A",
24900853,24900180,"Pinus caribaea var. bahamensis","(Griseb.) W.H.G. Barrett & Golfari","variety","http://www.tropicos.org/Name/24900853",,"Pinus","caribaea","var.","bahamensis","Pinidae","Pinaceae","A",
24900855,24900645,"Pinus oocarpa var. microphylla","Shaw","variety","http://www.tropicos.org/Name/24900855",,"Pinus","oocarpa","var.","microphylla","Pinidae","Pinaceae","S",24901819
24900856,24900645,"Pinus oocarpa var. trifoliata","Mart├¡nez","variety","http://www.tropicos.org/Name/24900856",,"Pinus","oocarpa","var.","trifoliata","Pinidae","Pinaceae","A",
24900857,24900369,"Pinus patula subsp. patula",,"subspecies","http://www.tropicos.org/Name/24900857",,"Pinus","patula","subsp.","patula","Pinidae","Pinaceae",,
24900858,24900643,"Pinus pseudostrobus subsp. pseudostrobus",,"subspecies","http://www.tropicos.org/Name/24900858",,"Pinus","pseudostrobus","subsp.","pseudostrobus","Pinidae","Pinaceae",,
24900859,24900643,"Pinus pseudostrobus subsp. apulcensis","(Lindl.) Stead","subspecies","http://www.tropicos.org/Name/24900859",,"Pinus","pseudostrobus","subsp.","apulcensis","Pinidae","Pinaceae","S",50050497
24900861,24900220,"Pinus sylvestris subsp. sibirica","Businsky","subspecies","http://www.tropicos.org/Name/24900861",,"Pinus","sylvestris","subsp.","sibirica","Pinidae","Pinaceae",,
24900862,24900220,"Pinus sylvestris subsp. kulundensis","Sukacz.","subspecies","http://www.tropicos.org/Name/24900862",,"Pinus","sylvestris","subsp.","kulundensis","Pinidae","Pinaceae",,
24900864,24900201,"Pinus muricata var. borealis","Axelrod ex Farjon","variety","http://www.tropicos.org/Name/24900864",,"Pinus","muricata","var.","borealis","Pinidae","Pinaceae","S",24900201
24900865,24900201,"Pinus muricata var. stantonii","Axelrod","variety","http://www.tropicos.org/Name/24900865",,"Pinus","muricata","var.","stantonii","Pinidae","Pinaceae","S",50157470
24900873,24900863,"Pinus arizonica var. stormiae","Mart├¡nez","variety","http://www.tropicos.org/Name/24900873",,"Pinus","arizonica","var.","stormiae","Pinidae","Pinaceae","A",
24900874,24900039,"Pinus pumila var. mongolica","Nakai","variety","http://www.tropicos.org/Name/24900874",,"Pinus","pumila","var.","mongolica","Pinidae","Pinaceae",,
24900877,24900431,"Pinus menziesii var. glauca",,"variety","http://www.tropicos.org/Name/24900877",,"Pinus","menziesii","var.","glauca","Pinidae","Pinaceae",,
24900883,24900657,"Abies homolepis var. umbellata","(Mayr) Wilson","variety","http://www.tropicos.org/Name/24900883",,"Abies","homolepis","var.","umbellata","Pinidae","Pinaceae","S",100280081
24900885,24900658,"Abies firma var. momi","(Sieber) Mast.","variety","http://www.tropicos.org/Name/24900885",,"Abies","firma","var.","momi","Pinidae","Pinaceae",,
24900886,24900658,"Abies firma var. firma",,"variety","http://www.tropicos.org/Name/24900886",,"Abies","firma","var.","firma","Pinidae","Pinaceae",,
24900887,50230709,"Abies veitchii var. sachalinensis","F. Schmidt","variety","http://www.tropicos.org/Name/24900887",,"Abies","veitchii","var.","sachalinensis","Pinidae","Pinaceae","S",24900055
24900888,24900660,"Abies veitchii var. veitchii",,"variety","http://www.tropicos.org/Name/24900888",,"Abies","veitchii","var.","veitchii","Pinidae","Pinaceae",,
24900889,24900657,"Abies homolepis var. tokunaiae","Carri├¿re","variety","http://www.tropicos.org/Name/24900889",,"Abies","homolepis","var.","tokunaiae","Pinidae","Pinaceae",,
24900890,24900657,"Abies homolepis var. homolepis",,"variety","http://www.tropicos.org/Name/24900890",,"Abies","homolepis","var.","homolepis","Pinidae","Pinaceae",,
24900891,24900055,"Abies sachalinensis var. nemorensis","Mayr","variety","http://www.tropicos.org/Name/24900891",,"Abies","sachalinensis","var.","nemorensis","Pinidae","Pinaceae","S",100280123
24900892,24900055,"Abies sachalinensis var. sachalinensis",,"variety","http://www.tropicos.org/Name/24900892",,"Abies","sachalinensis","var.","sachalinensis","Pinidae","Pinaceae",,
24900896,50230709,"Abies veitchii var. reflexa","Koidz.","variety","http://www.tropicos.org/Name/24900896",,"Abies","veitchii","var.","reflexa","Pinidae","Pinaceae",,
24900898,50230709,"Abies veitchii var. nikkoensis","Mayr","variety","http://www.tropicos.org/Name/24900898",,"Abies","veitchii","var.","nikkoensis","Pinidae","Pinaceae",,
24900899,50230709,"Abies veitchii var. olivacea","Shiras","variety","http://www.tropicos.org/Name/24900899",,"Abies","veitchii","var.","olivacea","Pinidae","Pinaceae","S",50230716
24900905,24900903,"Pinus tsuga var. nana","Endl.","variety","http://www.tropicos.org/Name/24900905",,"Pinus","tsuga","var.","nana","Pinidae","Pinaceae","S",24900907
24900906,24900903,"Pinus tsuga var. tsuga",,"variety","http://www.tropicos.org/Name/24900906",,"Pinus","tsuga","var.","tsuga","Pinidae","Pinaceae",,
24900907,24900684,"Tsuga sieboldii var. nana","(Endl.) Carri├¿re","variety","http://www.tropicos.org/Name/24900907",,"Tsuga","sieboldii","var.","nana","Pinidae","Pinaceae","A",
24900908,24900684,"Tsuga sieboldii var. sieboldii",,"variety","http://www.tropicos.org/Name/24900908",,"Tsuga","sieboldii","var.","sieboldii","Pinidae","Pinaceae",,
24900917,24900680,"Picea bicolor var. bicolor",,"variety","http://www.tropicos.org/Name/24900917",,"Picea","bicolor","var.","bicolor","Pinidae","Pinaceae",,
24900918,24900680,"Picea bicolor var. acicularis","Shiras.","variety","http://www.tropicos.org/Name/24900918",,"Picea","bicolor","var.","acicularis","Pinidae","Pinaceae",,
24900919,24900680,"Picea bicolor var. reflexa","Shiras. & Koyama","variety","http://www.tropicos.org/Name/24900919",,"Picea","bicolor","var.","reflexa","Pinidae","Pinaceae",,
24900921,24900679,"Picea glehnii fo. chlorocarpa","Miyabe & Kudo","forma","http://www.tropicos.org/Name/24900921",,"Picea","glehnii","fo.","chlorocarpa","Pinidae","Pinaceae",,
24900927,24900926,"Abies obovata var. japonica","Maxim.","variety","http://www.tropicos.org/Name/24900927",,"Abies","obovata","var.","japonica","Pinidae","Pinaceae","S",50235784
24900928,24900105,"Picea obovata var. japonica","(Maxim.) Beissn.","variety","http://www.tropicos.org/Name/24900928",,"Picea","obovata","var.","japonica","Pinidae","Pinaceae","S",50235784
24900933,24900671,"Larix leptolepis var. minor","A. Murr.","variety","http://www.tropicos.org/Name/24900933",,"Larix","leptolepis","var.","minor","Pinidae","Pinaceae",,
24900934,24900671,"Larix leptolepis var. leptolepis",,"variety","http://www.tropicos.org/Name/24900934",,"Larix","leptolepis","var.","leptolepis","Pinidae","Pinaceae",,
24900935,24900932,"Larix japonica var. macrocarpa","Carri├¿re","variety","http://www.tropicos.org/Name/24900935",,"Larix","japonica","var.","macrocarpa","Pinidae","Pinaceae",,
24900936,24900932,"Larix japonica var. japonica",,"variety","http://www.tropicos.org/Name/24900936",,"Larix","japonica","var.","japonica","Pinidae","Pinaceae",,
24900937,24900671,"Larix leptolepis var. murrayana","Maxim.","variety","http://www.tropicos.org/Name/24900937",,"Larix","leptolepis","var.","murrayana","Pinidae","Pinaceae",,
24900938,24900097,"Larix dahurica var. japonica","Maxim. ex Regel","variety","http://www.tropicos.org/Name/24900938",,"Larix","dahurica","var.","japonica","Pinidae","Pinaceae","S",50230797
24900940,24900697,"Cedrus libani var. deodara","(Roxb.) Hook. f.","variety","http://www.tropicos.org/Name/24900940",,"Cedrus","libani","var.","deodara","Pinidae","Pinaceae","S",24900655
24900941,24900022,"Pinus cembra var. pumila","Pall.","variety","http://www.tropicos.org/Name/24900941",,"Pinus","cembra","var.","pumila","Pinidae","Pinaceae","S",24900039
24900942,24900022,"Pinus cembra var. cembra",,"variety","http://www.tropicos.org/Name/24900942",,"Pinus","cembra","var.","cembra","Pinidae","Pinaceae",,
24900943,24900022,"Pinus cembra var. excelsa","Maxim.","variety","http://www.tropicos.org/Name/24900943",,"Pinus","cembra","var.","excelsa","Pinidae","Pinaceae",,
24900945,24900022,"Pinus cembra var. manchurica","Mast.","variety","http://www.tropicos.org/Name/24900945",,"Pinus","cembra","var.","manchurica","Pinidae","Pinaceae",,
24900946,24901303,"Pinus armandii var. amamiana","(Koidz.) Hatus","variety","http://www.tropicos.org/Name/24900946",,"Pinus","armandii","var.","amamiana","Pinidae","Pinaceae","A",
24900950,24900949,"Pinus pentaphylla var. himekomatsu","(Miyabe & Kud├┤) Makino","variety","http://www.tropicos.org/Name/24900950",,"Pinus","pentaphylla","var.","himekomatsu","Pinidae","Pinaceae","A",
24900951,24900037,"Pinus parviflora var. laevis","HARA","variety","http://www.tropicos.org/Name/24900951",,"Pinus","parviflora","var.","laevis","Pinidae","Pinaceae",,
24900952,24900037,"Pinus parviflora var. parviflora",,"variety","http://www.tropicos.org/Name/24900952",,"Pinus","parviflora","var.","parviflora","Pinidae","Pinaceae",,
24900953,24900037,"Pinus parviflora var. pentaphylla","(Mayr) Henry","variety","http://www.tropicos.org/Name/24900953",,"Pinus","parviflora","var.","pentaphylla","Pinidae","Pinaceae","S",50233143
24900958,24900643,"Pinus pseudostrobus var. oaxacana","(Mirov) S.G. Harrison","variety","http://www.tropicos.org/Name/24900958",,"Pinus","pseudostrobus","var.","oaxacana","Pinidae","Pinaceae","S",50050497
24900979,24900640,"Abies guatemalensis var. tacanensis","(Lundell) Mart├¡nez","variety","http://www.tropicos.org/Name/24900979",,"Abies","guatemalensis","var.","tacanensis","Pinidae","Pinaceae","S",24900640
